window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.007948446140667625,16.174511985284255,0.016,5,5,288,500364,0.0005755809770487086
2,0.0017151336250274991,2.7352938430043077,0.0,5,5,358,507422,0.0007055271549124792
3,0.0023805758262747667,3.4757290605364117,0.0,5,5,372,491149,0.0007574076298638499
4,0.0024226601035713,3.2605524789564044,0.008,5,5,370,499586,0.0007406132277525792
5,0.0068805259278585384,14.500148382652364,0.004,5,5,391,497230,0.0007863564145365324
6,0.006470733564289543,11.451238972379072,0.004,5,5,445,505983,0.0008794761879351678
7,0.004980990529743304,5.066210054672043,0.004,5,5,590,547132,0.0010783503797986592
8,0.008951312022427911,11.59620165086983,0.016,5,5,489,526680,0.0009284575074048759
9,0.01985041488566947,12.141538238918011,0.048,5,5,627,495398,0.0012656490337062322
10,0.014258140896066465,14.749645161123658,0.028000000000000004,5,5,530,505239,0.0010490084890517162
11,0.023456658254841993,19.83236275967763,0.076,5,5,680,515333,0.0013195351355337229
12,0.03672785177952083,26.91059703962328,0.072,5,5,640,498223,0.0012845653452369721
13,0.06515543972532448,68.30893384711392,0.188,5,5,470,506056,0.000928750968272286
14,0.11690222322275139,65.1591724759169,0.288,5,5,731,500458,0.0014606620335772431
15,0.07151253479386702,70.15820035130675,0.172,5,5,593,514323,0.0011529719650880867
16,0.13922230560200383,94.47583293518564,0.32399999999999995,5,5,711,500704,0.001420000639100147
17,0.0627920925251521,51.188405664722,0.16,5,5,535,491902,0.0010876150127464414
18,0.10563475916633658,76.23937606476004,0.268,5,5,686,413478,0.0016590967354974146
