window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015006476700536657,2.110809993566327,0.004,5,5,326,500402,0.0006514762131246478
2,0.0010302063853195199,1.16432584262026,0.008,5,5,439,507503,0.0008650195171260071
3,0.0008627729533667329,0.9382784794897898,0.0,5,5,442,491219,0.000899802328492994
4,0.0008605580706685644,1.0226637389438509,0.0,5,5,420,499636,0.000840611965510892
5,0.0009549084549952943,1.029436081815288,0.0,5,5,457,497296,0.0009189697886168399
6,0.0008120624197350589,1.0170986754967097,0.0,5,5,396,505934,0.0007827107883636996
7,0.0013308077918301245,1.2430974150619127,0.0,5,5,610,547152,0.0011148638769482703
8,0.0010631092831639062,1.174977066380475,0.0,5,5,480,526671,0.0009113849063267201
9,0.001598894680380026,1.3864875770508613,0.0,5,5,565,495336,0.0011406398888835054
10,0.0012678762350773955,1.37804320551134,0.0,5,5,464,505173,0.0009184972276823979
11,0.002138130910329013,1.7518169474149488,0.0,5,5,623,515276,0.0012090607751962055
12,0.0015283881652255523,1.2882553268649422,0.0,5,5,601,498184,0.0012063815778908997
13,0.0017218390206826916,1.935459219702987,0.0,5,5,459,506045,0.0009070339594304854
14,0.002809469002812222,2.0095480338317704,0.0,5,5,699,500426,0.0013968099179499068
15,0.0056816101479661265,4.584430194445373,0.044,5,5,559,514289,0.001086937500121527
16,0.0034207889911526566,2.476769142587764,0.004,5,5,676,500669,0.0013501934411757068
17,0.006467516266184028,6.58112313229621,0.036000000000000004,5,5,511,491878,0.001038875493516685
18,0.0031933148724201054,2.0074017704160783,0.004,5,5,665,413457,0.00160838974790607
