window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.002474258030846386,4.1349069587422695,0.004,5,5,408,754449,0.0005407920217271148
2,0.008324729728438193,4.279978944189825,0.0,5,5,391,207382,0.0018854095340964981
3,0.010076957952522074,4.968285518025885,0.012,5,5,407,207430,0.0019621076989827894
4,0.004122082366637023,4.306960475942049,0.012,5,5,471,482650,0.0009758624261887496
5,0.009096966488766931,8.453812889058653,0.012,5,5,531,482089,0.0011014563700893403
6,0.010822058920987337,10.228312408136983,0.012,5,5,497,482751,0.001029516251649401
7,0.014837772969659737,13.37158549297996,0.008,5,5,539,482773,0.0011164667452405169
8,0.005717726447982389,7.728613796520494,0.012,5,5,514,654467,0.0007853719133279447
9,0.019732627474831916,9.353712462412423,0.016,5,5,442,208325,0.002121684867394696
