window,client,auprc,ap_lift,p_at_budget,positives,transactions,prevalence
0,0,0.00023641141346058506,0.8544567333945681,0.0,61,220471,0.0002766803797324818
0,1,0.010580851787916106,25.650899866544087,0.02,98,237579,0.00041249437029367074
0,2,0.00023664447405433538,1.51740022285974,0.0,33,211601,0.00015595389435777714
0,3,0.00022618192338153567,0.8334690785647899,0.0,60,221097,0.0002713741027693727
0,4,0.0002291737620536027,0.7339224251548896,0.0,70,224173,0.0003122588358098433
1,0,0.0004432271086392101,1.006882432134991,0.0,65,147661,0.0004401974793615105
1,1,0.008426877953346665,12.452390094246248,0.02,113,166980,0.0006767277518265661
1,2,0.0025868683669649046,5.559543898971684,0.0,64,137545,0.0004653022647133665
1,3,0.00036986371550486467,0.7872496346847401,0.0,70,148994,0.00046981757654670657
1,4,0.0005355212634956582,0.854987588903292,0.0,96,153269,0.0006263497510912187
2,0,0.003862274336926341,2.2821003582099557,0.0,69,40770,0.001692420897718911
2,1,0.012789372663042024,5.652537306417059,0.0,105,46407,0.0022625896955200723
2,2,0.015306069131081013,8.173878232258149,0.0,70,37382,0.0018725589856080466
2,3,0.0028936025397255168,1.713515938741806,0.0,69,40860,0.0016886930983847283
2,4,0.005675037174070937,3.053097242763317,0.0,78,41963,0.001858780354121488
3,0,0.007343538134286819,3.741899856325848,0.0,80,40764,0.001962515945442057
3,1,0.009196913082818933,4.1462898632405825,0.02,103,46436,0.0022181066413989145
3,2,0.021335204315536885,9.614465626675011,0.04,83,37403,0.0022190733363633935
3,3,0.005635508113056983,3.7180719252354177,0.02,62,40905,0.0015157071262681824
3,4,0.00591093933417285,3.1366885919898,0.0,79,41922,0.0018844520776680502
4,0,0.0028484602041837946,2.6682739443369607,0.0,101,94611,0.0010675291456595955
4,1,0.0034867648352391485,3.077622746889501,0.0,123,108567,0.0011329409489071265
4,2,0.006265556628671814,6.466129030749177,0.0,84,86689,0.000968981070262663
4,3,0.0031278341807385,4.176055117308808,0.02,71,94794,0.0007489925522712408
4,4,0.004124218234322978,4.3926958756855905,0.04,92,97989,0.0009388808947943136
5,0,0.0075713675618256015,6.388544184778614,0.0,112,94503,0.0011851475614530755
5,1,0.007525654604307946,6.092747503007104,0.04,134,108486,0.0012351824198514093
5,2,0.011331560221879545,12.41652125375672,0.02,79,86564,0.0009126195647151241
5,3,0.012099645909270353,9.881551338057989,0.02,116,94735,0.0012244682535493747
5,4,0.005976781541484602,6.494835683763728,0.0,90,97801,0.0009202359894070613
6,0,0.0061164894768220976,6.815784120772181,0.0,85,94718,0.0008974007052513778
6,1,0.008446948231843507,8.04823745609307,0.02,114,108619,0.0010495401357036983
6,2,0.018545181810679812,16.74378784834034,0.0,96,86675,0.0011075858090568214
6,3,0.005848375604176124,6.228717154703893,0.0,89,94788,0.0009389374182385956
6,4,0.014444785100343818,12.521072082865285,0.02,113,97951,0.0011536380435115518
7,0,0.012557589716457096,11.219377136861818,0.0,106,94704,0.0011192769048825816
7,1,0.01173673306372275,9.301318118208076,0.0,137,108572,0.0012618354640238736
7,2,0.027689558282437857,25.005978592231585,0.02,96,86696,0.0011073175232998063
7,3,0.009096356913279074,8.986253093141258,0.0,96,94838,0.0010122524726375504
7,4,0.012757451689100807,12.016906152109447,0.02,104,97963,0.0010616253075140614
8,0,0.004301106200860723,5.561764772884719,0.0,99,128017,0.0007733347914730074
8,1,0.0054833880466697415,6.074882371001728,0.0,131,145131,0.000902632793820755
8,2,0.006839746581641784,12.36346374146131,0.0,66,119301,0.0005532225211859079
8,3,0.004517264706795637,5.161914358669853,0.04,113,129126,0.0008751142295122593
8,4,0.005475633948862186,6.930170921258987,0.0,105,132892,0.0007901152815820365
9,0,0.019934590218101567,9.388275459842248,0.0,87,40973,0.002123349522856515
9,1,0.022871481361382315,9.5856232829988,0.02,111,46521,0.0023860192171277486
9,2,0.019948047444278187,10.124712350806005,0.02,74,37559,0.0019702334992944435
9,3,0.016630614493187857,7.420507879840887,0.0,92,41050,0.002241169305724726
9,4,0.017018820492601658,9.212418446649066,0.04,78,42222,0.0018473781440954953
