typ,positives,captured,capture_rate,mean_score
0,260,1,0.0038461538461538464,0.3470899
1,229,0,0.0,0.32743183
2,421,0,0.0,0.33092725
3,444,0,0.0,0.3217801
4,207,2,0.00966183574879227,0.34256086
5,137,1,0.0072992700729927005,0.33193442
6,216,0,0.0,0.36904585
7,397,3,0.007556675062972292,0.3340101
8,2211,19,0.008593396653098146,0.36940515
