window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015960110730682084,3.048128975692392,0.004,5,5,301,500377,0.0006015464339887724
2,0.001382644718718779,1.90640069073438,0.004,5,5,381,507445,0.0007508202859423189
3,0.0023261155528159273,3.3101886685163016,0.008,5,5,391,491168,0.0007960616326796534
4,0.0035248699937635913,4.79913369523716,0.012,5,5,387,499603,0.0007746150443452101
5,0.004341857330743428,4.24220357433973,0.02,5,5,421,497260,0.0008466395849253912
6,0.002433956628097998,2.7371348265097706,0.0,5,5,442,505980,0.0008735523143207242
7,0.006283337480105959,5.254016028724381,0.008,5,5,635,547177,0.0011605019947841374
8,0.0049967440437197145,5.492679867531997,0.008,5,5,518,526709,0.000983465253109402
9,0.00883639277964971,8.05343648971041,0.008,5,5,620,495391,0.001251536664977765
10,0.006600574889565359,6.647887760527283,0.012,5,5,510,505219,0.001009463222879583
11,0.006892922802829218,5.974418539182058,0.0,5,5,656,515309,0.001273022594210464
12,0.007910734977249527,7.483455537741553,0.004,5,5,613,498196,0.0012304394254470127
13,0.011133560796357822,12.213371519954558,0.048,5,5,444,506030,0.0008774183348813311
14,0.017708014092594745,11.381511721864051,0.076,5,5,701,500428,0.001400800914417259
15,0.014487417298518743,12.880566622592653,0.024,5,5,560,514290,0.0010888798148904315
16,0.028485523858452565,18.3526891383988,0.064,5,5,704,500697,0.0014060399802675071
17,0.015865443265654335,12.448846876925339,0.016,5,5,522,491889,0.0010612150302202327
18,0.04013983221071156,20.126262991111673,0.1,5,5,672,413464,0.0016252926494205058
