typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.39223427
1,1334,0,0.0,0.356561
2,345,0,0.0,0.41844332
3,1870,0,0.0,0.40142822
4,394,1,0.0025380710659898475,0.4104671
5,656,0,0.0,0.3916947
6,529,0,0.0,0.40641212
7,338,0,0.0,0.38249338
8,382,0,0.0,0.3557331
9,364,1,0.0027472527472527475,0.40175238
10,506,0,0.0,0.42865482
11,54,0,0.0,0.30917642
12,945,7,0.007407407407407408,0.40642
13,250,0,0.0,0.36320442
14,383,2,0.005221932114882507,0.3762614
15,354,0,0.0,0.41236195
16,237,0,0.0,0.42565483
