typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36842534
1,1334,0,0.0,0.32541034
2,345,2,0.005797101449275362,0.38992655
3,1870,0,0.0,0.36797914
4,394,3,0.007614213197969543,0.38493478
5,656,0,0.0,0.35982725
6,529,0,0.0,0.3797081
7,338,0,0.0,0.35334858
8,382,0,0.0,0.3386547
9,364,0,0.0,0.3786594
10,506,0,0.0,0.3840576
11,54,0,0.0,0.2873393
12,945,3,0.0031746031746031746,0.3779568
13,250,0,0.0,0.3400258
14,383,2,0.005221932114882507,0.3610511
15,354,0,0.0,0.37433955
16,237,0,0.0,0.3832042
