window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0006293655005848489,1.0465365441837826,0.0,5,5,312,500388,0.000623516151466462
2,0.0009449537495965667,1.17339077949351,0.0,5,5,408,507472,0.0008039852445061008
3,0.0009472396537079212,1.0403227949941927,0.0,5,5,459,491236,0.0009343777736159402
4,0.0009665987136244506,1.1652051901986518,0.0,5,5,413,499629,0.0008266133471035508
5,0.0016413338047826197,1.7634979802900659,0.008,5,5,482,497321,0.0009691929357497471
6,0.0007946703131398629,0.9563208927885875,0.0,5,5,421,505959,0.0008320832320405408
7,0.0012236447443409826,1.1472835774607286,0.0,5,5,596,547138,0.0010893047092324058
8,0.0011023865485755772,1.2102049638748515,0.0,5,5,482,526673,0.000915178868102219
9,0.0013445149748298746,1.2275492057245303,0.0,5,5,544,495315,0.0010982909865439165
10,0.001340911792344288,1.4128947814187702,0.0,5,5,475,505184,0.0009402514727307278
11,0.0021235782945234925,1.7535099404185601,0.0,5,5,632,515285,0.001226505720135459
12,0.0034004066362061875,2.8812783795667203,0.004,5,5,604,498187,0.0012123961484342225
13,0.003934903288856302,4.103081343453543,0.008,5,5,456,506042,0.0009011109749783615
14,0.023453400818186233,15.380589128393103,0.096,5,5,715,500442,0.0014287369964950984
15,0.023910838603959778,19.983141686521257,0.128,5,5,564,514294,0.001096648998432803
16,0.0315648208327341,20.2523986138346,0.11200000000000002,5,5,683,500676,0.0013641556615455904
17,0.015707292703996945,14.602698847370732,0.052000000000000005,5,5,502,491869,0.001020596947561241
18,0.012833831189535095,8.153597637983578,0.048,5,5,668,413460,0.0016156339186378368
