window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0006293564362761052,1.0465239633384762,0.0,5,5,312,500388,0.000623516151466462
2,0.0009538807375914553,1.1840713505087015,0.0,5,5,408,507472,0.0008039852445061008
3,0.0009476451704567756,1.0409679252262076,0.0,5,5,459,491236,0.0009343777736159402
4,0.0009756468799853795,1.1757836020029147,0.0,5,5,413,499629,0.0008266133471035508
5,0.0016246051682749,1.7478654685403963,0.008,5,5,482,497321,0.0009691929357497471
6,0.000792632269205382,0.953785395086409,0.0,5,5,421,505959,0.0008320832320405408
7,0.0012167415268826698,1.141737193064478,0.0,5,5,596,547138,0.0010893047092324058
8,0.0010845342467257504,1.1911649900547143,0.0,5,5,482,526673,0.000915178868102219
9,0.0013292667038164395,1.2141320305452994,0.0,5,5,544,495315,0.0010982909865439165
10,0.001170688604043988,1.255063910939724,0.0,5,5,475,505184,0.0009402514727307278
11,0.0018776918672385797,1.541672092311296,0.0,5,5,632,515285,0.001226505720135459
12,0.0015602689749794267,1.2977698338377952,0.0,5,5,604,498187,0.0012123961484342225
13,0.0017200490416514874,1.9099674001394018,0.008,5,5,456,506042,0.0009011109749783615
14,0.0025664303143179616,1.8384023978173836,0.0,5,5,715,500442,0.0014287369964950984
15,0.023129733610926483,19.619455504164872,0.088,5,5,564,514294,0.001096648998432803
16,0.021847160198566726,12.182404068160304,0.11200000000000002,5,5,683,500676,0.0013641556615455904
17,0.0180668064926014,16.80235273815882,0.036,5,5,502,491869,0.001020596947561241
18,0.010179617361492876,6.321801235915068,0.044,5,5,668,413460,0.0016156339186378368
