window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.000629356712871157,1.0465243530693438,0.0,5,5,312,500388,0.000623516151466462
2,0.0009573909200032577,1.1882185793517466,0.0,5,5,408,507472,0.0008039852445061008
3,0.0009511121665655906,1.0447176082358314,0.0,5,5,459,491236,0.0009343777736159402
4,0.0009933985688030042,1.196128917141468,0.004,5,5,413,499629,0.0008266133471035508
5,0.001459107070995082,1.5608284339188203,0.008,5,5,482,497321,0.0009691929357497471
6,0.0007844616969410092,0.946033691820259,0.0,5,5,421,505959,0.0008320832320405408
7,0.0012270081569425778,1.1481371624048111,0.0,5,5,596,547138,0.0010893047092324058
8,0.0011771204845023842,1.2958158260122832,0.0,5,5,482,526673,0.000915178868102219
9,0.001548197626734828,1.413621222858577,0.0,5,5,544,495315,0.0010982909865439165
10,0.001436010636269694,1.5511898422607864,0.0,5,5,475,505184,0.0009402514727307278
11,0.04476890390589654,38.587385165239915,0.132,5,5,632,515285,0.001226505720135459
12,0.029035756096702354,27.636834251633456,0.068,5,5,604,498187,0.0012123961484342225
13,0.02478654574985876,27.884157628575007,0.06,5,5,456,506042,0.0009011109749783615
14,0.03063638795299469,21.939209128490216,0.096,5,5,715,500442,0.0014287369964950984
15,0.039582872559273,38.292679678306285,0.11600000000000002,5,5,564,514294,0.001096648998432803
16,0.024208498760159854,15.363085759900695,0.092,5,5,683,500676,0.0013641556615455904
17,0.009394733488775729,9.493812996613665,0.06,5,5,502,491869,0.001020596947561241
18,0.015213774601095817,9.347054149490381,0.048,5,5,668,413460,0.0016156339186378368
