window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0006183120052197456,1.032815305047546,0.0,5,5,312,500388,0.000623516151466462
2,0.0011259887479887257,1.3901267890133733,0.004,5,5,408,507472,0.0008039852445061008
3,0.0009683851094860242,1.0612460738465281,0.0,5,5,459,491236,0.0009343777736159402
4,0.0010866985986227123,1.3053272338149,0.004,5,5,413,499629,0.0008266133471035508
5,0.00133579233579912,1.4234452274307585,0.008,5,5,482,497321,0.0009691929357497471
6,0.000841267435533549,1.015034493490477,0.0,5,5,421,505959,0.0008320832320405408
7,0.001407322668739831,1.292761104935518,0.0,5,5,596,547138,0.0010893047092324058
8,0.0016653563195227865,1.7897249617082682,0.004,5,5,482,526673,0.000915178868102219
9,0.008174851964786936,8.60632582476833,0.012,5,5,544,495315,0.0010982909865439165
10,0.011204511227294716,13.82363074064379,0.016,5,5,475,505184,0.0009402514727307278
11,0.03013891869701619,24.675310004141576,0.084,5,5,632,515285,0.001226505720135459
12,0.03258417409638299,29.940561057805503,0.08399999999999999,5,5,604,498187,0.0012123961484342225
13,0.010957134102599948,13.276395067817953,0.044,5,5,456,506042,0.0009011109749783615
14,0.04001650394958618,28.57338695685819,0.128,5,5,715,500442,0.0014287369964950984
15,0.038646398192317764,30.96166174970144,0.124,5,5,564,514294,0.001096648998432803
16,0.04109372534898002,27.695130759514143,0.144,5,5,683,500676,0.0013641556615455904
17,0.020183391635310514,19.44687703959386,0.064,5,5,502,491869,0.001020596947561241
18,0.023430640861885146,15.372678914835387,0.068,5,5,668,413460,0.0016156339186378368
