typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34549335
1,1334,0,0.0,0.29833254
2,345,119,0.34492753623188405,0.38839674
3,1870,0,0.0,0.35405213
4,394,70,0.17766497461928935,0.3859923
5,656,1,0.001524390243902439,0.35414183
6,529,0,0.0,0.37047395
7,338,0,0.0,0.34718242
8,382,0,0.0,0.34740093
9,364,0,0.0,0.37041637
10,506,2,0.003952569169960474,0.36740398
11,54,1,0.018518518518518517,0.32306105
12,945,2,0.0021164021164021165,0.3665004
13,250,0,0.0,0.35288134
14,383,1,0.0026109660574412533,0.352829
15,354,1,0.002824858757062147,0.36333936
16,237,1,0.004219409282700422,0.3681124
