window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.000629356712871157,1.0465243530693438,0.0,5,5,312,500388,0.000623516151466462
2,0.0009538803391982731,1.18407086573577,0.0,5,5,408,507472,0.0008039852445061008
3,0.0009476455480412829,1.0409682308544173,0.0,5,5,459,491236,0.0009343777736159402
4,0.0009694202984527856,1.1683545911382147,0.0,5,5,413,499629,0.0008266133471035508
5,0.0014595441071432549,1.5614074393879662,0.008,5,5,482,497321,0.0009691929357497471
6,0.0007870081530297826,0.9489403239416763,0.0,5,5,421,505959,0.0008320832320405408
7,0.0012392169029181092,1.1618676610536447,0.0,5,5,596,547138,0.0010893047092324058
8,0.0011359083683633866,1.247778930788365,0.0,5,5,482,526673,0.000915178868102219
9,0.0015159218563277357,1.3796669343383423,0.0,5,5,544,495315,0.0010982909865439165
10,0.0012121979728351388,1.302309757356506,0.0,5,5,475,505184,0.0009402514727307278
11,0.021654356647959755,19.777911052239176,0.048,5,5,632,515285,0.001226505720135459
12,0.0029202766051971423,2.4116599212202443,0.016,5,5,604,498187,0.0012123961484342225
13,0.02852388642786861,32.15690490323341,0.048,5,5,456,506042,0.0009011109749783615
14,0.02046050372798437,13.888859343957346,0.06,5,5,715,500442,0.0014287369964950984
15,0.023460215835681614,24.52582356495659,0.076,5,5,564,514294,0.001096648998432803
16,0.025581576596424172,13.673513810421742,0.088,5,5,683,500676,0.0013641556615455904
17,0.012393926139707025,12.143554894467735,0.052000000000000005,5,5,502,491869,0.001020596947561241
18,0.01692506709969186,10.347158479867726,0.044,5,5,668,413460,0.0016156339186378368
