typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34403062
1,1334,0,0.0,0.30165803
2,345,98,0.28405797101449276,0.39052406
3,1870,0,0.0,0.35162523
4,394,66,0.16751269035532995,0.3856406
5,656,2,0.003048780487804878,0.35125217
6,529,0,0.0,0.371957
7,338,0,0.0,0.3436938
8,382,1,0.002617801047120419,0.3489326
9,364,0,0.0,0.3692223
10,506,0,0.0,0.3664586
11,54,1,0.018518518518518517,0.3308534
12,945,2,0.0021164021164021165,0.36939418
13,250,0,0.0,0.35718104
14,383,1,0.0026109660574412533,0.35180405
15,354,0,0.0,0.36335367
16,237,1,0.004219409282700422,0.37159646
