typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36714485
1,1334,5,0.0037481259370314842,0.3620546
2,345,10,0.028985507246376812,0.3737476
3,1870,2,0.0010695187165775401,0.36622816
4,394,13,0.03299492385786802,0.37899137
5,656,0,0.0,0.35384658
6,529,0,0.0,0.36662373
7,338,1,0.0029585798816568047,0.34176537
8,382,0,0.0,0.34040585
9,364,1,0.0027472527472527475,0.36682984
10,506,0,0.0,0.37200963
11,54,0,0.0,0.3113568
12,945,1,0.0010582010582010583,0.37280345
13,250,1,0.004,0.34271583
14,383,0,0.0,0.34742156
15,354,0,0.0,0.37252125
16,237,0,0.0,0.3852759
