typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3731359
1,1334,5,0.0037481259370314842,0.36707124
2,345,10,0.028985507246376812,0.3771565
3,1870,2,0.0010695187165775401,0.3725409
4,394,12,0.030456852791878174,0.38077867
5,656,0,0.0,0.3590215
6,529,0,0.0,0.37021542
7,338,1,0.0029585798816568047,0.34353855
8,382,0,0.0,0.34153834
9,364,1,0.0027472527472527475,0.37115446
10,506,0,0.0,0.38379636
11,54,0,0.0,0.3151298
12,945,1,0.0010582010582010583,0.3767565
13,250,1,0.004,0.3446221
14,383,0,0.0,0.34901136
15,354,0,0.0,0.37873867
16,237,0,0.0,0.39931247
