client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011905781188274827,1.1893745004225782,1826,1824154,0.0010010119759625558
1,0.0012043433432593928,1.1101149801835715,1963,1809414,0.0010848816246585911
2,0.0012399469088663702,1.162710635419328,1907,1788213,0.0010664277689514615
3,0.0011732468395263733,1.153229720076523,1827,1795829,0.0010173574432755011
4,0.0010975922562903569,1.094471662785638,1804,1798871,0.001002851232801018
