typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3811859
1,1334,2,0.0014992503748125937,0.38123065
2,345,29,0.08405797101449275,0.41688427
3,1870,1,0.0005347593582887701,0.3776573
4,394,12,0.030456852791878174,0.40326366
5,656,0,0.0,0.3699944
6,529,0,0.0,0.39061487
7,338,0,0.0,0.36483333
8,382,0,0.0,0.34748027
9,364,0,0.0,0.38766518
10,506,0,0.0,0.3983867
11,54,0,0.0,0.29709744
12,945,5,0.005291005291005291,0.39267874
13,250,0,0.0,0.3462777
14,383,2,0.005221932114882507,0.36651114
15,354,0,0.0,0.38919657
16,237,0,0.0,0.39789557
