typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.39705804
1,1334,2,0.0014992503748125937,0.39383653
2,345,22,0.06376811594202898,0.4359742
3,1870,1,0.0005347593582887701,0.39636424
4,394,9,0.02284263959390863,0.42039835
5,656,0,0.0,0.3912302
6,529,0,0.0,0.4083936
7,338,0,0.0,0.3842708
8,382,0,0.0,0.3588601
9,364,0,0.0,0.40304822
10,506,0,0.0,0.42807737
11,54,0,0.0,0.31165332
12,945,8,0.008465608465608466,0.41163188
13,250,0,0.0,0.36175036
14,383,2,0.005221932114882507,0.3766372
15,354,0,0.0,0.41452333
16,237,1,0.004219409282700422,0.42613792
