client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011036969466803942,1.098817253724666,1828,1819918,0.0010044408594233366
1,0.0011701002075399916,1.1597220956165872,1815,1798902,0.0010089487920965123
2,0.0015127168711494454,1.2905686024969032,2114,1803551,0.0011721320883080102
3,0.00243573624400622,2.4557016311100623,1783,1797615,0.0009918697830180545
4,0.0011603722507253114,1.1665377429025006,1787,1796495,0.0009947147083626728
