condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
control,51,fedtypo,0.00290873446315276,2.8146751151819096,0.012444444444444445,0.009753926137944076,0.00844515198505955
control,51,cda_fedavg,0.00124433958855074,1.1874064974054648,0.012,0.008361452819276879,0.007089924134395647
control,51,ablate_g1,0.00124813585279712,1.190835203637305,0.01288888888888889,0.0084738327888224,0.007211396232945592
control,51,ablate_g3,0.0012796699792746,1.219605080600997,0.01288888888888889,0.008634790527683556,0.007222344183709682
control,51,ablate_random,0.00126712967358508,1.2087944781330855,0.01377777777777778,0.008581529434463189,0.007205901544920195
control,51,ablate_nommd,0.00126126993144274,1.2038385293503853,0.01288888888888889,0.008543416522845433,0.007266582149959666
control,51,ablate_samplewt,0.0012634690790783599,1.2061712584204813,0.012444444444444445,0.00848493259965481,0.007157770017047004
control,51,ablate_rho0,0.00127565358316788,1.217348128137656,0.01288888888888889,0.008587452995197932,0.007277132684720392
drift,42,local_only,0.00130886542846272,1.2334210422403458,0.01288888888888889,0.011354055647124401,0.0097049152082146
drift,42,fedavg,0.00124443688413644,1.1730639316063847,0.012,0.010106541235134443,0.008506505498943481
drift,42,fedprox,0.00124767914693614,1.1763260849208563,0.012,0.01027415256284589,0.008653570589436985
drift,42,fedproto,0.0012486448236369199,1.1768744895154766,0.012,0.0098918066205367,0.008073923986328524
drift,42,fedtypo_noreg,0.00129266508502844,1.2191306979747283,0.012,0.010244326195416723,0.008605239316242078
drift,42,fedtypo,0.0034588272855432403,3.269309309037381,0.011111111111111112,0.0103531121822127,0.008761208780466791
drift,42,cda_fedavg,0.00124443688413644,1.1730639316063847,0.012,0.010106541235134443,0.008506505498943481
drift,42,ablate_g1,0.00124746333748614,1.1759191647979832,0.012,0.010059218340943478,0.00846860881495453
drift,42,ablate_g3,0.00129306790549906,1.219204791850851,0.012,0.010192806110878389,0.008515122865258833
drift,42,ablate_random,0.0012525565138163,1.1804396712713694,0.012,0.010197299030533145,0.008594261792775667
drift,42,ablate_nommd,0.0012925502207100001,1.2190187731331068,0.012,0.010244589249911765,0.008606156151973791
