window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.025872001346567676,29.796914387228213,0.048,5,5,301,500377,0.0006015464339887724
2,0.0014865031489300997,2.028853587214159,0.004,5,5,378,507442,0.0007449127190890781
3,0.0014209909134951493,1.7946655436444678,0.0,5,5,389,491166,0.0007919929311067949
4,0.002685338642434197,3.693926197297821,0.004,5,5,381,499597,0.000762614667421942
5,0.003938952790293461,5.082890937079369,0.008,5,5,411,497250,0.0008265460030165913
6,0.002302950806231343,3.2320332795550173,0.004,5,5,393,505931,0.0007767857672291281
7,0.004253419246217162,4.399552163207451,0.0,5,5,552,547094,0.0010089673803770466
8,0.004253046244040127,5.541758290142409,0.008,5,5,468,526659,0.000888620530552027
9,0.007579184955314474,6.343950965212254,0.004,5,5,599,495370,0.0012091971657548902
10,0.007901040595936494,9.027835818682664,0.008,5,5,478,505187,0.0009461842842353426
11,0.010222485613408654,8.508103366431756,0.008,5,5,646,515299,0.0012536410899303123
12,0.00937366971343995,8.021302431050136,0.024,5,5,638,498221,0.001280556219027299
13,0.0112379128586523,16.842743899136956,0.004,5,5,499,506085,0.0009860003754310048
14,0.06723194115060553,54.73997927993061,0.13600000000000004,5,5,732,500459,0.001462657280616394
15,0.021580409519182976,23.999659622729734,0.052000000000000005,5,5,608,514338,0.0011821020418479678
16,0.04579908116356352,47.04304638257807,0.11200000000000002,5,5,712,500705,0.0014219949870682338
17,0.03136561627969792,27.915537732017963,0.06000000000000001,5,5,561,491928,0.0011404107918231937
18,0.06934277177629927,51.65023884998519,0.16799999999999998,5,5,717,413509,0.0017339404946446148
