typ,positives,captured,capture_rate,mean_score
0,932,75,0.08047210300429185,0.38286185
1,1334,4,0.0029985007496251873,0.29653788
2,345,14,0.04057971014492753,0.37921748
3,1870,3,0.0016042780748663102,0.3536874
4,394,18,0.04568527918781726,0.38805386
5,656,3,0.004573170731707317,0.3581329
6,529,3,0.005671077504725898,0.378132
7,338,1,0.0029585798816568047,0.34442222
8,382,1,0.002617801047120419,0.34101224
9,364,1,0.0027472527472527475,0.3872327
10,506,2,0.003952569169960474,0.37544194
11,54,0,0.0,0.34346393
12,945,21,0.022222222222222223,0.3855393
13,250,5,0.02,0.37015617
14,383,6,0.015665796344647518,0.35837108
15,354,0,0.0,0.37654537
16,237,8,0.03375527426160337,0.38837028
