client,auprc,ap_lift,positives,transactions,prevalence
0,0.003078045640188678,2.80036733482055,2042,1857786,0.0010991578147321597
1,0.010688794855477923,9.71561433587424,1966,1787002,0.0011001666478269191
2,0.002251049700877843,2.356763420534399,1709,1789258,0.0009551445347736324
3,0.001071489242300032,1.6970348201025753,1097,1737439,0.0006313890732278947
4,0.0030884965287303113,2.26751442161612,2513,1844996,0.0013620625735773953
