window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.026203361343463093,30.036054442214652,0.048,5,5,354,500430,0.0007073916431868593
2,0.0015764908585905884,1.7796445661274098,0.004,5,5,527,507591,0.0010382374785998963
3,0.0015387163598524678,1.5277524781205487,0.0,5,5,505,491282,0.001027922863039965
4,0.0026385872158861713,2.9714509315159177,0.004,5,5,459,499675,0.0009185970881072697
5,0.004250041886047821,4.884754317279328,0.008,5,5,545,497384,0.0010957328743988548
6,0.002642600584655969,3.4626534266865763,0.0,5,5,447,505985,0.0008834253979861063
7,0.0057579385335254415,5.112374682792173,0.0,5,5,663,547205,0.0012116117360038742
8,0.005090473575295237,6.301275023848382,0.008,5,5,515,526706,0.0009777750775574988
9,0.02830780393828533,30.512623021666933,0.05600000000000001,5,5,549,495320,0.0011083743842364533
10,0.013959508709152834,16.780371878453977,0.044000000000000004,5,5,433,505142,0.0008571847124174985
11,0.025405513475755488,23.27162091256637,0.05600000000000001,5,5,596,515249,0.001156722283789003
12,0.044308235280777916,37.88550225753233,0.10800000000000001,5,5,541,498124,0.0010860749532244983
13,0.03276497026735551,44.88444909025598,0.05600000000000001,5,5,384,505970,0.0007589382769729431
14,0.11245456998684737,92.85132149441051,0.304,5,5,639,500366,0.0012770651882821774
15,0.03555372500350128,40.827219513881104,0.084,5,5,496,514226,0.0009645564401644413
16,0.08862532598642621,80.17816614071197,0.27199999999999996,5,5,620,500613,0.0012384816215320017
17,0.04106409171569068,39.415340970440106,0.088,5,5,450,491817,0.0009149744722122253
18,0.10489562393302662,76.80824599875183,0.23199999999999998,5,5,604,413396,0.0014610688056972008
