typ,positives,captured,capture_rate,mean_score
0,932,72,0.07725321888412018,0.38516143
1,1334,136,0.10194902548725637,0.36883777
2,345,13,0.03768115942028986,0.3866533
3,1870,6,0.0032085561497326204,0.3662903
4,394,22,0.05583756345177665,0.3979342
5,656,1,0.001524390243902439,0.36021546
6,529,4,0.007561436672967864,0.3825071
7,338,0,0.0,0.3471707
8,382,0,0.0,0.34854093
9,364,1,0.0027472527472527475,0.38813636
10,506,3,0.005928853754940711,0.37561095
11,54,0,0.0,0.34309736
12,945,22,0.02328042328042328,0.386774
13,250,0,0.0,0.3676855
14,383,5,0.013054830287206266,0.35853568
15,354,0,0.0,0.378992
16,237,4,0.016877637130801686,0.3895892
