typ,positives,captured,capture_rate,mean_score
0,260,3,0.011538461538461539,0.4632292
1,229,8,0.034934497816593885,0.44463837
2,421,6,0.014251781472684086,0.43538526
3,444,1,0.0022522522522522522,0.42073342
4,207,5,0.024154589371980676,0.451421
5,137,1,0.0072992700729927005,0.43195957
6,216,6,0.027777777777777776,0.4689643
7,397,10,0.02518891687657431,0.43276963
8,2211,180,0.0814111261872456,0.47544762
