typ,positives,captured,capture_rate,mean_score
0,260,1,0.0038461538461538464,0.34571534
1,229,7,0.03056768558951965,0.32146108
2,421,4,0.009501187648456057,0.29185215
3,444,0,0.0,0.32226896
4,207,6,0.028985507246376812,0.34715647
5,137,6,0.043795620437956206,0.31331083
6,216,10,0.046296296296296294,0.3610573
7,397,11,0.027707808564231738,0.3444272
8,2211,147,0.06648575305291723,0.39126065
