window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009609719816007645,1.483958005213658,0.0,5,5,314,500390,0.0006275105417774136
2,0.0008482226074892485,0.9848488695767126,0.0,5,5,431,507495,0.0008492694509305511
3,0.0007839611116342016,0.8969179552406186,0.0,5,5,424,491201,0.0008631904251009261
4,0.0007821307469001717,0.9360055881513153,0.0,5,5,415,499631,0.0008306129923883826
5,0.0008864096589776225,0.9608093063564042,0.0,5,5,459,497298,0.0009229878262128542
6,0.0007503240560474651,0.9289736229514578,0.0,5,5,410,505948,0.0008103599579403417
7,0.0011057500812872195,0.9951730669811271,0.0,5,5,611,547153,0.0011166894817354561
8,0.000897302379141842,1.0155064637525348,0.0,5,5,469,526660,0.0008905176014886264
9,0.0011431235394493116,1.017665779899457,0.0,5,5,560,495331,0.0011305571425975762
10,0.0009108827378408761,0.9995291333669221,0.0,5,5,469,505178,0.0009283856383294601
11,0.001232039760638535,1.009257284685268,0.0,5,5,633,515286,0.0012284440097344
12,0.0011438669018082014,0.9380714582152987,0.0,5,5,615,498198,0.0012344489540303252
13,0.0009461205117223948,1.1112954177147163,0.0,5,5,447,506033,0.000883341600251367
14,0.0012438157715899771,0.8993300080784463,0.0,5,5,699,500426,0.0013968099179499068
15,0.0011591078079465837,1.0674399885203905,0.0,5,5,565,514295,0.0010985912754353047
16,0.0012265221650722634,0.8932969245412761,0.0,5,5,700,500693,0.0013980622856720585
17,0.001449699598582508,1.4101232344770147,0.0,5,5,524,491891,0.0010652766568203119
18,0.0015399912593023358,0.9637433305679789,0.0,5,5,667,413459,0.0016132192067411762
