window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009260835678795281,1.4137847312023948,0.0,5,5,314,500390,0.0006275105417774136
2,0.0008429763044488474,0.9805961839175816,0.0,5,5,431,507495,0.0008492694509305511
3,0.0007618650256220972,0.8706162861103633,0.0,5,5,424,491201,0.0008631904251009261
4,0.0007621953937033821,0.9131093162534187,0.0,5,5,415,499631,0.0008306129923883826
5,0.0008834965593143808,0.9578552760552563,0.0,5,5,459,497298,0.0009229878262128542
6,0.000760686186122448,0.9446952061145047,0.0,5,5,410,505948,0.0008103599579403417
7,0.0011677610701377298,1.0480363317367583,0.0,5,5,611,547153,0.0011166894817354561
8,0.0009566803623350422,1.0818688204200635,0.0,5,5,469,526660,0.0008905176014886264
9,0.001176428646037831,1.0477105045169206,0.0,5,5,560,495331,0.0011305571425975762
10,0.0011259303114099298,1.2260974011754784,0.0,5,5,469,505178,0.0009283856383294601
11,0.0015109953490421674,1.22783917440115,0.0,5,5,633,515286,0.0012284440097344
12,0.0015471944234403145,1.3409725534390928,0.0,5,5,615,498198,0.0012344489540303252
13,0.0014129004290462058,1.6889413595489244,0.0,5,5,447,506033,0.000883341600251367
14,0.004001583530981776,3.050126981519606,0.004,5,5,699,500426,0.0013968099179499068
15,0.002076005460950217,1.9758603542792101,0.0,5,5,565,514295,0.0010985912754353047
16,0.003033367204674881,2.3371330345524344,0.008,5,5,700,500693,0.0013980622856720585
17,0.002249590145629742,2.1598493399959175,0.004,5,5,524,491891,0.0010652766568203119
18,0.01316874232928918,8.767224236108843,0.039999999999999994,5,5,667,413459,0.0016132192067411762
