window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009609719816007645,1.483958005213658,0.0,5,5,314,500390,0.0006275105417774136
2,0.0008482226074892485,0.9848488695767126,0.0,5,5,431,507495,0.0008492694509305511
3,0.0007768210829927041,0.888091893427652,0.0,5,5,424,491201,0.0008631904251009261
4,0.000775594123071832,0.9275569557490984,0.0,5,5,415,499631,0.0008306129923883826
5,0.0009130712197456122,0.9894475302408374,0.0,5,5,459,497298,0.0009229878262128542
6,0.0007891950379872255,0.982343475278029,0.0,5,5,410,505948,0.0008103599579403417
7,0.0011937282440492554,1.06690783970348,0.0,5,5,611,547153,0.0011166894817354561
8,0.0010111871278360935,1.143141245477176,0.0,5,5,469,526660,0.0008905176014886264
9,0.0013738150947518921,1.2288431738308443,0.0,5,5,560,495331,0.0011305571425975762
10,0.001320812691634207,1.476665337436632,0.0,5,5,469,505178,0.0009283856383294601
11,0.008137118340805244,6.408156584285775,0.02,5,5,633,515286,0.0012284440097344
12,0.017625368833097906,17.242389911618215,0.06000000000000001,5,5,615,498198,0.0012344489540303252
13,0.02005573177844244,25.200146177008307,0.032,5,5,447,506033,0.000883341600251367
14,0.00823820518427313,5.630372546997957,0.032,5,5,699,500426,0.0013968099179499068
15,0.0134862739098017,13.62987569064758,0.06799999999999999,5,5,565,514295,0.0010985912754353047
16,0.0045616836552568405,3.141138660453192,0.016,5,5,700,500693,0.0013980622856720585
17,0.02286584321645061,21.926700875843235,0.064,5,5,524,491891,0.0010652766568203119
18,0.005492710060266726,3.3785910102479306,0.02,5,5,667,413459,0.0016132192067411762
