window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009260824786977418,1.4137829865696814,0.0,5,5,314,500390,0.0006275105417774136
2,0.0008429764906394757,0.9805965133025965,0.0,5,5,431,507495,0.0008492694509305511
3,0.0007618650517161053,0.8706163682166792,0.0,5,5,424,491201,0.0008631904251009261
4,0.000762243068552565,0.9131706714115714,0.0,5,5,415,499631,0.0008306129923883826
5,0.0008834098557691817,0.9575895821669214,0.0,5,5,459,497298,0.0009229878262128542
6,0.0007609311824230098,0.9448552945572919,0.0,5,5,410,505948,0.0008103599579403417
7,0.0011664728737953924,1.0466182881322363,0.0,5,5,611,547153,0.0011166894817354561
8,0.000959139226594218,1.0843519445010603,0.0,5,5,469,526660,0.0008905176014886264
9,0.0011930000208245427,1.0615659568976272,0.0,5,5,560,495331,0.0011305571425975762
10,0.001155492187842967,1.259650222644146,0.0,5,5,469,505178,0.0009283856383294601
11,0.0015829570769262317,1.2863831587480887,0.0,5,5,633,515286,0.0012284440097344
12,0.001611023688960684,1.411825031024594,0.0,5,5,615,498198,0.0012344489540303252
13,0.0014701729547398565,1.7774253096783466,0.0,5,5,447,506033,0.000883341600251367
14,0.0024099608357390752,1.7630744927367274,0.0,5,5,699,500426,0.0013968099179499068
15,0.0067371054386375084,7.006517074927759,0.016,5,5,565,514295,0.0010985912754353047
16,0.010971409505329516,9.790208488526982,0.032,5,5,700,500693,0.0013980622856720585
17,0.009842013531621549,10.072315388589065,0.032,5,5,524,491891,0.0010652766568203119
18,0.008582708697171456,5.6814640172412485,0.024,5,5,667,413459,0.0016132192067411762
