typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3539777
1,1334,4,0.0029985007496251873,0.31829435
2,345,53,0.1536231884057971,0.38148665
3,1870,0,0.0,0.35411295
4,394,21,0.0532994923857868,0.37568036
5,656,0,0.0,0.35194218
6,529,0,0.0,0.36965442
7,338,0,0.0,0.3464561
8,382,0,0.0,0.34195033
9,364,0,0.0,0.36727804
10,506,0,0.0,0.369019
11,54,0,0.0,0.3030888
12,945,0,0.0,0.36919814
13,250,0,0.0,0.33904415
14,383,0,0.0,0.34155345
15,354,1,0.002824858757062147,0.366834
16,237,0,0.0,0.36375538
