typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36502475
1,1334,2,0.0014992503748125937,0.3655589
2,345,27,0.0782608695652174,0.3909206
3,1870,1,0.0005347593582887701,0.359698
4,394,10,0.025380710659898477,0.3809618
5,656,0,0.0,0.34880802
6,529,0,0.0,0.3733186
7,338,0,0.0,0.34619957
8,382,0,0.0,0.33362976
9,364,0,0.0,0.37062034
10,506,0,0.0,0.36854783
11,54,0,0.0,0.2731737
12,945,3,0.0031746031746031746,0.37163547
13,250,0,0.0,0.32946673
14,383,2,0.005221932114882507,0.356163
15,354,0,0.0,0.36287165
16,237,0,0.0,0.36930782
