typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36764368
1,1334,16,0.01199400299850075,0.37306437
2,345,13,0.03768115942028986,0.381792
3,1870,1,0.0005347593582887701,0.36762866
4,394,2,0.005076142131979695,0.3845678
5,656,0,0.0,0.34967145
6,529,0,0.0,0.36660355
7,338,0,0.0,0.3431244
8,382,0,0.0,0.33678773
9,364,0,0.0,0.370223
10,506,0,0.0,0.36503386
11,54,0,0.0,0.27047214
12,945,2,0.0021164021164021165,0.37098843
13,250,0,0.0,0.32318068
14,383,2,0.005221932114882507,0.35741276
15,354,0,0.0,0.3654837
16,237,0,0.0,0.37010273
