typ,positives,captured,capture_rate,mean_score
0,932,1,0.001072961373390558,0.35087642
1,1334,1,0.0007496251874062968,0.35921854
2,345,19,0.05507246376811594,0.35241273
3,1870,0,0.0,0.35625324
4,394,28,0.07106598984771574,0.35425887
5,656,0,0.0,0.34549296
6,529,0,0.0,0.36724958
7,338,0,0.0,0.34463984
8,382,0,0.0,0.33112755
9,364,0,0.0,0.36752522
10,506,0,0.0,0.3632335
11,54,0,0.0,0.3017689
12,945,3,0.0031746031746031746,0.36084077
13,250,0,0.0,0.33274558
14,383,2,0.005221932114882507,0.352738
15,354,2,0.005649717514124294,0.36641133
16,237,0,0.0,0.3727758
