typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36461836
1,1334,2,0.0014992503748125937,0.3637324
2,345,9,0.02608695652173913,0.3838138
3,1870,1,0.0005347593582887701,0.36034656
4,394,4,0.01015228426395939,0.37915558
5,656,0,0.0,0.3493337
6,529,0,0.0,0.37201667
7,338,0,0.0,0.34455708
8,382,0,0.0,0.33287477
9,364,0,0.0,0.3704005
10,506,0,0.0,0.36846223
11,54,0,0.0,0.27589664
12,945,3,0.0031746031746031746,0.37046307
13,250,0,0.0,0.33060414
14,383,2,0.005221932114882507,0.3555154
15,354,0,0.0,0.3621069
16,237,0,0.0,0.36873537
