client,auprc,ap_lift,positives,transactions,prevalence
0,0.0010656068342966684,1.06089554631265,1828,1819918,0.0010044408594233366
1,0.0010591376410617065,1.0497437029097443,1815,1798902,0.0010089487920965123
2,0.0014067213538275357,1.2001389330260197,2114,1803551,0.0011721320883080102
3,0.001156050430531534,1.165526413168785,1783,1797615,0.0009918697830180545
4,0.0011208037884047025,1.126759038528319,1787,1796495,0.0009947147083626728
