window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0014083558704680913,2.0058726701807705,0.004,5,5,354,500430,0.0007073916431868593
2,0.0033655090476732417,3.2247701948797145,0.004,5,5,527,507591,0.0010382374785998963
3,0.0009369228016547123,0.9278060168802567,0.0,5,5,505,491282,0.001027922863039965
4,0.0010191828929175932,1.1226138923442086,0.004,5,5,459,499675,0.0009185970881072697
5,0.0012292961907893179,1.1215779212684858,0.004,5,5,545,497384,0.0010957328743988548
6,0.0009012769268254811,1.0121253041676577,0.0,5,5,447,505985,0.0008834253979861063
7,0.0021548569435268115,1.727829643776623,0.004,5,5,663,547205,0.0012116117360038742
8,0.0013372142147900067,1.3869896271469413,0.0,5,5,515,526706,0.0009777750775574988
9,0.0016403098471618044,1.4668980991568856,0.004,5,5,549,495320,0.0011083743842364533
10,0.00425426319999187,4.772617735606016,0.028000000000000004,5,5,433,505142,0.0008571847124174985
11,0.0018576817679666021,1.6629357492999008,0.0,5,5,596,515249,0.001156722283789003
12,0.0025755563385603474,2.3997856668871442,0.008,5,5,541,498124,0.0010860749532244983
13,0.002204382075593152,2.818543642900628,0.0,5,5,384,505970,0.0007589382769729431
14,0.016498069905879528,14.055805230277063,0.05600000000000001,5,5,639,500366,0.0012770651882821774
15,0.011038468947829092,10.508172881076442,0.06000000000000001,5,5,496,514226,0.0009645564401644413
16,0.03691094485969181,27.155178416378067,0.136,5,5,620,500613,0.0012384816215320017
17,0.009177706816866252,9.63766104131162,0.032,5,5,450,491817,0.0009149744722122253
18,0.012482203659216177,7.750380816338089,0.064,5,5,604,413396,0.0014610688056972008
