typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3687948
1,1334,29,0.021739130434782608,0.3766646
2,345,15,0.043478260869565216,0.39125937
3,1870,1,0.0005347593582887701,0.36654353
4,394,6,0.015228426395939087,0.38825604
5,656,0,0.0,0.3493989
6,529,0,0.0,0.36875793
7,338,0,0.0,0.34262878
8,382,0,0.0,0.33625954
9,364,0,0.0,0.3697082
10,506,0,0.0,0.36538637
11,54,0,0.0,0.27285528
12,945,2,0.0021164021164021165,0.37221763
13,250,0,0.0,0.3263566
14,383,2,0.005221932114882507,0.3566514
15,354,0,0.0,0.36655274
16,237,0,0.0,0.37278268
