window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.001449563842186305,2.1133033311059024,0.004,5,5,354,500430,0.0007073916431868593
2,0.0035846665388265656,3.43359087687692,0.008,5,5,527,507591,0.0010382374785998963
3,0.0009356695189169852,0.9278593108109607,0.0,5,5,505,491282,0.001027922863039965
4,0.0010197531468156276,1.1233059038182738,0.004,5,5,459,499675,0.0009185970881072697
5,0.001178460478221341,1.0770223239895054,0.004,5,5,545,497384,0.0010957328743988548
6,0.0008770582704689861,0.9862876401296766,0.0,5,5,447,505985,0.0008834253979861063
7,0.0017775319995115928,1.4453245464753446,0.004,5,5,663,547205,0.0012116117360038742
8,0.0012431718616611165,1.2796113466832946,0.0,5,5,515,526706,0.0009777750775574988
9,0.0024041104407359877,2.1738793877325047,0.004,5,5,549,495320,0.0011083743842364533
10,0.001230936779520575,1.4162755241278029,0.004,5,5,433,505142,0.0008571847124174985
11,0.002290982452396809,2.032820048653046,0.0,5,5,596,515249,0.001156722283789003
12,0.001977255391581436,1.8832752667524542,0.0,5,5,541,498124,0.0010860749532244983
13,0.002595318858128396,3.3194481562538543,0.004,5,5,384,505970,0.0007589382769729431
14,0.0021590661135685502,1.6823200700351464,0.0,5,5,639,500366,0.0012770651882821774
15,0.003231220757104541,3.140575193976219,0.004,5,5,496,514226,0.0009645564401644413
16,0.0028157231124665044,2.197989650436546,0.0,5,5,620,500613,0.0012384816215320017
17,0.002440210372565823,2.6468808561158252,0.004,5,5,450,491817,0.0009149744722122253
18,0.0028337861870026218,1.933859697430489,0.0,5,5,604,413396,0.0014610688056972008
