typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36851346
1,1334,14,0.010494752623688156,0.37421483
2,345,72,0.20869565217391303,0.4058266
3,1870,1,0.0005347593582887701,0.36059818
4,394,34,0.08629441624365482,0.39276716
5,656,0,0.0,0.35036877
6,529,1,0.001890359168241966,0.3748566
7,338,0,0.0,0.3480315
8,382,0,0.0,0.33962962
9,364,0,0.0,0.37428734
10,506,0,0.0,0.36854157
11,54,0,0.0,0.29301628
12,945,5,0.005291005291005291,0.37788063
13,250,0,0.0,0.33572924
14,383,2,0.005221932114882507,0.3560162
15,354,0,0.0,0.36621085
16,237,0,0.0,0.3719255
