window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.002358152394028443,4.397131735354909,0.012,5,5,300,500376,0.0005995491390474363
2,0.003547929643113623,8.35617452833418,0.004,5,5,379,507443,0.0007468819158013806
3,0.0015958224582198887,2.0109480148970396,0.0,5,5,401,491178,0.0008164046435304513
4,0.003561144005971553,5.309455176116187,0.008,5,5,395,499611,0.0007906150985466694
5,0.00236898285967583,2.6224536050216116,0.0,5,5,419,497258,0.000842620933197656
6,0.002405511935429971,2.5905087506461753,0.0,5,5,446,505984,0.0008814507968631419
7,0.004886892965085728,4.323416965471119,0.012,5,5,613,547155,0.001120340671290585
8,0.006116530564350948,7.12709348011308,0.027999999999999997,5,5,503,526694,0.0009550137271356803
9,0.007438323347119596,6.773947424438608,0.0,5,5,615,495386,0.001241456157420678
10,0.007677105321058355,7.584817708214371,0.004,5,5,507,505216,0.0010035311629085382
11,0.010017548355368333,7.6821007046658805,0.024,5,5,677,515330,0.0013137213047949858
12,0.007506398702616049,6.372287299956872,0.004,5,5,600,498183,0.001204376704945773
13,0.009003141410820821,9.80184829098037,0.024,5,5,454,506040,0.0008971622796616868
14,0.019265675251020305,12.479736996334353,0.064,5,5,713,500440,0.0014247462233234753
15,0.015901973077545345,14.11758896909709,0.044,5,5,571,514301,0.00111024477883574
16,0.0582557203022027,37.33279860292036,0.10800000000000001,5,5,688,500681,0.0013741284370687125
17,0.01740169438293674,15.702604122083264,0.04,5,5,513,491880,0.0010429373017809222
18,0.030714457586507093,19.047422603214518,0.072,5,5,675,413467,0.0016325365748657088
