window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0023581882786447997,4.397230669997003,0.012,5,5,300,500376,0.0005995491390474363
2,0.003550840262876557,8.356917826048678,0.004,5,5,379,507443,0.0007468819158013806
3,0.0016031536997213034,2.023708371825044,0.004,5,5,401,491178,0.0008164046435304513
4,0.0034917761726251046,5.245288231967505,0.008,5,5,395,499611,0.0007906150985466694
5,0.00227501196349377,2.5361338122061996,0.0,5,5,419,497258,0.000842620933197656
6,0.0022758211317272055,2.47930542330637,0.0,5,5,446,505984,0.0008814507968631419
7,0.003947376487240525,3.5826437549665355,0.012,5,5,613,547155,0.001120340671290585
8,0.004890493177450132,5.658804227013391,0.012,5,5,503,526694,0.0009550137271356803
9,0.007072094074326565,6.269835056847713,0.012,5,5,615,495386,0.001241456157420678
10,0.007138863495970415,7.170314574546689,0.004,5,5,507,505216,0.0010035311629085382
11,0.01060040389766205,8.15807561381351,0.028000000000000004,5,5,677,515330,0.0013137213047949858
12,0.00950557756514317,8.049117826896484,0.024,5,5,600,498183,0.001204376704945773
13,0.011229474313237498,13.062506468329653,0.044,5,5,454,506040,0.0008971622796616868
14,0.010713530114885102,8.00130441892411,0.032,5,5,713,500440,0.0014247462233234753
15,0.016969567302565138,15.148340899207426,0.039999999999999994,5,5,571,514301,0.00111024477883574
16,0.021999416896033415,16.017654803751178,0.024,5,5,688,500681,0.0013741284370687125
17,0.01523500026424048,14.245332260836658,0.06,5,5,513,491880,0.0010429373017809222
18,0.01966416649517818,12.428755666172933,0.032,5,5,675,413467,0.0016325365748657088
