typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34452108
1,229,0,0.0,0.32642674
2,421,1,0.0023752969121140144,0.30891675
3,444,0,0.0,0.3065191
4,207,1,0.004830917874396135,0.34291634
5,137,0,0.0,0.3266989
6,216,1,0.004629629629629629,0.36483124
7,397,3,0.007556675062972292,0.3269572
8,2211,15,0.0067842605156037995,0.36411327
