typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35182753
1,1334,0,0.0,0.34743077
2,345,113,0.32753623188405795,0.39170018
3,1870,0,0.0,0.3634721
4,394,75,0.19035532994923857,0.38568595
5,656,1,0.001524390243902439,0.35601366
6,529,0,0.0,0.36965445
7,338,0,0.0,0.35017142
8,382,0,0.0,0.34995732
9,364,0,0.0,0.36928588
10,506,1,0.001976284584980237,0.36703232
11,54,1,0.018518518518518517,0.30518094
12,945,1,0.0010582010582010583,0.369017
13,250,0,0.0,0.34311464
14,383,1,0.0026109660574412533,0.3553235
15,354,1,0.002824858757062147,0.3648541
16,237,1,0.004219409282700422,0.36961767
