typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34918052
1,1334,0,0.0,0.34511057
2,345,44,0.12753623188405797,0.38511798
3,1870,0,0.0,0.3585659
4,394,14,0.03553299492385787,0.3778789
5,656,1,0.001524390243902439,0.35169083
6,529,0,0.0,0.37511295
7,338,0,0.0,0.34553218
8,382,0,0.0,0.34601596
9,364,0,0.0,0.36968234
10,506,0,0.0,0.36622527
11,54,1,0.018518518518518517,0.31692794
12,945,0,0.0,0.36908332
13,250,0,0.0,0.3515631
14,383,1,0.0026109660574412533,0.35329336
15,354,0,0.0,0.36319005
16,237,0,0.0,0.3691533
