window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0007239319023633411,1.056178480583268,0.0,5,5,354,500430,0.0007073916431868593
2,0.0010093136550776492,0.9851783608385551,0.0,5,5,527,507591,0.0010382374785998963
3,0.0009847522278080931,0.9662320545024956,0.0,5,5,505,491282,0.001027922863039965
4,0.0009981519482196006,1.0774761198952283,0.0,5,5,459,499675,0.0009185970881072697
5,0.0018736428328251765,1.856331501664855,0.008,5,5,545,497384,0.0010957328743988548
6,0.0008238757627423872,0.9309904159938567,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013629789097100169,1.1228793461684012,0.0,5,5,663,547205,0.0012116117360038742
8,0.0012070116004016308,1.233617073707501,0.0,5,5,515,526706,0.0009777750775574988
9,0.0016298390065811817,1.453609627641716,0.0,5,5,549,495320,0.0011083743842364533
10,0.0012313934850604381,1.4377751116478694,0.0,5,5,433,505142,0.0008571847124174985
11,0.002145345271999782,1.847500667292611,0.0,5,5,596,515249,0.001156722283789003
12,0.0018510361107765764,1.6695843526664014,0.0,5,5,541,498124,0.0010860749532244983
13,0.0024749990207149687,3.1928894070575486,0.012,5,5,384,505970,0.0007589382769729431
14,0.006097602521941415,4.688305094298204,0.04,5,5,639,500366,0.0012770651882821774
15,0.031246343438367758,32.54973307153722,0.092,5,5,496,514226,0.0009645564401644413
16,0.03211180646299978,19.688298715594577,0.092,5,5,620,500613,0.0012384816215320017
17,0.008802528864934005,9.693687319516172,0.044,5,5,450,491817,0.0009149744722122253
18,0.014294879130038799,8.946929241389896,0.04,5,5,604,413396,0.0014610688056972008
