window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0007239325612508627,1.056178837843198,0.0,5,5,354,500430,0.0007073916431868593
2,0.0010093554313989233,0.9853352874448147,0.0,5,5,527,507591,0.0010382374785998963
3,0.0009849097284329888,0.9663309981001997,0.0,5,5,505,491282,0.001027922863039965
4,0.0009990227680451245,1.0780260769059264,0.0,5,5,459,499675,0.0009185970881072697
5,0.001507906798056368,1.4503557249188712,0.008,5,5,545,497384,0.0010957328743988548
6,0.0008207844458563845,0.9278082244944315,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013637165413868707,1.122942568696639,0.0,5,5,663,547205,0.0012116117360038742
8,0.0012202903059411615,1.2394674884283077,0.0,5,5,515,526706,0.0009777750775574988
9,0.0018006266674607963,1.6132309230536468,0.0,5,5,549,495320,0.0011083743842364533
10,0.0012550697046908197,1.4663866891107586,0.0,5,5,433,505142,0.0008571847124174985
11,0.015978620420851273,14.604810563379662,0.048,5,5,596,515249,0.001156722283789003
12,0.0017889556209838419,1.630690276318462,0.0,5,5,541,498124,0.0010860749532244983
13,0.021371284866347186,24.458225255767786,0.06000000000000001,5,5,384,505970,0.0007589382769729431
14,0.003186574734799101,2.4947386462691683,0.004,5,5,639,500366,0.0012770651882821774
15,0.030107877365753332,33.80987831374519,0.10400000000000001,5,5,496,514226,0.0009645564401644413
16,0.0046618026952722075,3.4091854659565315,0.0,5,5,620,500613,0.0012384816215320017
17,0.016484828111641592,17.37215058721963,0.06,5,5,450,491817,0.0009149744722122253
18,0.01185260988292028,7.488662294219918,0.04,5,5,604,413396,0.0014610688056972008
