window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0007239318711473352,1.0561777967180452,0.0,5,5,354,500430,0.0007073916431868593
2,0.0010093552693392679,0.9853351673782955,0.0,5,5,527,507591,0.0010382374785998963
3,0.0009849095595440692,0.9663308602563454,0.0,5,5,505,491282,0.001027922863039965
4,0.0009968467991824084,1.075962978845342,0.0,5,5,459,499675,0.0009185970881072697
5,0.0014615408197448149,1.3969407627745052,0.008,5,5,545,497384,0.0010957328743988548
6,0.000823082226747191,0.9303254643934098,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013531935450206826,1.1148504292160792,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011823175416598396,1.2038113703690567,0.0,5,5,515,526706,0.0009777750775574988
9,0.0017312333046567967,1.551076018951003,0.0,5,5,549,495320,0.0011083743842364533
10,0.001304680953927483,1.497979717667104,0.0,5,5,433,505142,0.0008571847124174985
11,0.007110996560622911,5.760419083957167,0.05600000000000001,5,5,596,515249,0.001156722283789003
12,0.0017286741109399178,1.5860017098362995,0.0,5,5,541,498124,0.0010860749532244983
13,0.0022944280312640363,2.89390037023879,0.004,5,5,384,505970,0.0007589382769729431
14,0.0028611367429019615,2.220587961212085,0.0,5,5,639,500366,0.0012770651882821774
15,0.021435363166728557,20.92270791528938,0.092,5,5,496,514226,0.0009645564401644413
16,0.004713438702863936,3.5825055542974424,0.008,5,5,620,500613,0.0012384816215320017
17,0.011394558158025469,11.600926312117656,0.048,5,5,450,491817,0.0009149744722122253
18,0.0046585597848492356,3.149240241663562,0.024,5,5,604,413396,0.0014610688056972008
