client,auprc,ap_lift,positives,transactions,prevalence
0,0.0010358842681829597,0.9715193291114943,1937,1816644,0.001066251835802722
1,0.0012215532323302182,1.193039538691453,1850,1806817,0.0010239000407899638
2,0.0012152399099763197,1.2172579080328085,1806,1808999,0.0009983421770824639
3,0.0012068627568494494,1.1036079858687389,1961,1793224,0.001093561094431036
4,0.0009997930960061387,0.9657537541474012,1854,1790878,0.001035246398693825
