window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.001457023235696001,2.337417965746444,0.0,5,5,316,500392,0.0006315049001582759
2,0.0037059282044443987,5.074196558144252,0.004,5,5,436,507500,0.0008591133004926108
3,0.0016480088424289112,1.7875077935380184,0.008,5,5,422,491199,0.0008591222702000615
4,0.0011483004017592547,1.3810064166940392,0.008,5,5,419,499635,0.0008386121868964344
5,0.001079247854927423,1.1971927243353624,0.004,5,5,448,497287,0.0009008882194788925
6,0.000804711698014323,1.016108882512452,0.0,5,5,402,505940,0.0007945606198363442
7,0.0011694626311333333,1.07567454040246,0.0,5,5,603,547145,0.00110208445658829
8,0.020267137531695595,25.925115677920267,0.032,5,5,460,526651,0.0008734437037051102
9,0.00870063681352995,7.666664229723307,0.02,5,5,600,495371,0.0012112134137848198
10,0.030524842772307513,33.7683969711678,0.06000000000000001,5,5,467,505176,0.0009244302975596624
11,0.02203363810470179,17.813295581010486,0.05600000000000001,5,5,631,515284,0.0012245674230133285
12,0.00795078056088374,5.435909210841056,0.044,5,5,615,498198,0.0012344489540303252
13,0.0012938303235307588,1.3913388595899612,0.0,5,5,458,506044,0.0009050596390827676
14,0.01972500428802732,13.739807926983687,0.07999999999999999,5,5,708,500435,0.0014147691508387703
15,0.0290851582636275,25.647749192999875,0.064,5,5,558,514288,0.0010849951777992099
16,0.020171197335282633,12.904264957383816,0.096,5,5,688,500681,0.0013741284370687125
17,0.014919989384830518,13.899793288728091,0.036,5,5,516,491883,0.0010490299522447411
18,0.01240986782036306,8.186392614859312,0.032,5,5,661,413453,0.0015987306900663437
