window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
1,0,0.44,0.493407079389956,0.1552511415525114,0.44,0.493407079389956,0.1552511415525114,0.0799638032913208,25
1,1,0.3333333333333333,0.45148895397568367,0.047516198704103674,0.3333333333333333,0.45148895397568367,0.047516198704103674,0.07929456233978271,21
1,2,0.4782608695652174,0.593835194135043,0.28420434527304755,0.4782608695652174,0.593835194135043,0.28420434527304755,0.1633220911026001,23
1,3,0.625,0.5214958695815726,0.054945054945054944,0.625,0.5214958695815726,0.054945054945054944,0.03301715850830078,16
1,4,0.6363636363636364,0.6915967022639643,0.34210526315789475,0.6363636363636364,0.6915967022639643,0.34210526315789475,0.10536319017410278,11
2,0,0.3064516129032258,0.2651699065205641,0.023655640633423475,0.3064516129032258,0.2651699065205641,0.023655640633423475,0.03152048587799072,62
2,1,0.4074074074074074,0.4123320975293017,0.1491537017020095,0.4074074074074074,0.4123320975293017,0.1491537017020095,0.08207255601882935,54
2,2,0.423728813559322,0.471173692419739,0.20701928016128002,0.423728813559322,0.471173692419739,0.20701928016128002,0.1301647424697876,59
2,3,0.5087719298245614,0.4618487466821097,0.18009496339855272,0.5087719298245614,0.4618487466821097,0.18009496339855272,0.08510047197341919,57
2,4,0.4827586206896552,0.5890528572930649,0.29697721150968404,0.4827586206896552,0.5890528572930649,0.29697721150968404,0.12786072492599487,29
3,0,0.4056603773584906,0.33801787742171935,0.10891123325828252,0.4056603773584906,0.33801787742171935,0.10891123325828252,0.04390817880630493,106
3,1,0.34545454545454546,0.30551996817409915,0.08704500246446051,0.34545454545454546,0.30551996817409915,0.08704500246446051,0.06450527906417847,110
3,2,0.3888888888888889,0.44678813473201995,0.24501144014807252,0.3888888888888889,0.44678813473201995,0.24501144014807252,0.15634369850158691,108
3,3,0.3389830508474576,0.33976189278044494,0.10643385841715695,0.3389830508474576,0.33976189278044494,0.10643385841715695,0.09653425216674805,118
3,4,0.3770491803278688,0.3944356534582771,0.2172187167900169,0.3770491803278688,0.3944356534582771,0.2172187167900169,0.12692368030548096,61
4,0,0.30538922155688625,0.21811474998790598,0.07143142212884596,0.30538922155688625,0.21811474998790598,0.07143142212884596,0.04191148281097412,167
4,1,0.31736526946107785,0.2442144840057912,0.06973178655843455,0.31736526946107785,0.2442144840057912,0.06973178655843455,0.05425000190734863,167
4,2,0.38961038961038963,0.38037075353030286,0.21966579994371782,0.38961038961038963,0.38037075353030286,0.21966579994371782,0.13868141174316406,154
4,3,0.40540540540540543,0.37113909306448345,0.142593053727107,0.40540540540540543,0.37113909306448345,0.142593053727107,0.08533620834350586,185
4,4,0.3592233009708738,0.31997758713701535,0.1520115130053684,0.3592233009708738,0.31997758713701535,0.1520115130053684,0.09505778551101685,103
5,0,0.29906542056074764,0.21682578438737457,0.07772032664909047,0.29906542056074764,0.21682578438737457,0.07772032664909047,0.043304443359375,214
5,1,0.3,0.22021263597831184,0.07006224492189814,0.3,0.22021263597831184,0.07006224492189814,0.055718839168548584,220
5,2,0.3201754385964912,0.323463360615809,0.1612880634699564,0.3201754385964912,0.323463360615809,0.1612880634699564,0.1402379870414734,228
