window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0025598302763021213,4.056639646496151,0.012,5,5,316,500392,0.0006315049001582759
2,0.0036388402744016992,4.97468926923988,0.004,5,5,436,507500,0.0008591133004926108
3,0.0018259696972076317,1.9352821953698167,0.004,5,5,422,491199,0.0008591222702000615
4,0.00197013694877012,2.3758125973914654,0.004,5,5,419,499635,0.0008386121868964344
5,0.0010333112934484052,1.1484752580905824,0.004,5,5,448,497287,0.0009008882194788925
6,0.0007658837388094927,0.964841601315657,0.0,5,5,402,505940,0.0007945606198363442
7,0.0012087688966997542,1.1210270367071202,0.0,5,5,603,547145,0.00110208445658829
8,0.020614727949166776,26.372540443322396,0.032,5,5,460,526651,0.0008734437037051102
9,0.010607485753897885,9.355728440993591,0.028000000000000004,5,5,600,495371,0.0012112134137848198
10,0.02000743335060807,18.974304211388887,0.04,5,5,467,505176,0.0009244302975596624
11,0.033772087220726624,25.296277367721782,0.092,5,5,631,515284,0.0012245674230133285
12,0.012744010857751741,8.429107298689177,0.036,5,5,615,498198,0.0012344489540303252
13,0.010758614755614298,11.432415722125677,0.044,5,5,458,506044,0.0009050596390827676
14,0.002684302517469434,1.9519612101220183,0.012,5,5,708,500435,0.0014147691508387703
15,0.030495924558687704,27.071033310156395,0.10400000000000001,5,5,558,514288,0.0010849951777992099
16,0.007611364586160445,5.333472146672776,0.027999999999999997,5,5,688,500681,0.0013741284370687125
17,0.005426954325880693,5.2613713458946405,0.036,5,5,516,491883,0.0010490299522447411
18,0.003264501125571302,2.1117962008294606,0.016,5,5,661,413453,0.0015987306900663437
