client,auprc,ap_lift,positives,transactions,prevalence
0,0.001006508483212443,0.9439688161987534,1937,1816644,0.001066251835802722
1,0.001239120363340969,1.210196614881427,1850,1806817,0.0010239000407899638
2,0.0011715151162866794,1.1734605060063603,1806,1808999,0.0009983421770824639
3,0.0011638091192896498,1.0642378603411846,1961,1793224,0.001093561094431036
4,0.000982545283215881,0.9490931670523681,1854,1790878,0.001035246398693825
