window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.002559805378223306,4.056601956929091,0.012,5,5,316,500392,0.0006315049001582759
2,0.0036369093594011007,4.972305704446798,0.004,5,5,436,507500,0.0008591133004926108
3,0.0015345971398021295,1.648969109985897,0.008,5,5,422,491199,0.0008591222702000615
4,0.0031850960738744683,3.8508689907194764,0.004,5,5,419,499635,0.0008386121868964344
5,0.0010332236071529512,1.147588411072907,0.004,5,5,448,497287,0.0009008882194788925
6,0.0007568163578041274,0.9518093156686321,0.0,5,5,402,505940,0.0007945606198363442
7,0.0011665104977483355,1.066284398690473,0.0,5,5,603,547145,0.00110208445658829
8,0.0012255704904013747,1.445512488254933,0.0,5,5,460,526651,0.0008734437037051102
9,0.013160226990836665,11.640006373041642,0.028000000000000004,5,5,600,495371,0.0012112134137848198
10,0.030779497416865042,33.301194834162786,0.06000000000000001,5,5,467,505176,0.0009244302975596624
11,0.020749771416122293,16.78131546729051,0.05600000000000001,5,5,631,515284,0.0012245674230133285
12,0.012849722232667452,8.479950343517029,0.04,5,5,615,498198,0.0012344489540303252
13,0.0025043109547186653,2.7952417236993643,0.012,5,5,458,506044,0.0009050596390827676
14,0.002457139296750065,1.784413848163393,0.016,5,5,708,500435,0.0014147691508387703
15,0.02335898487120584,20.521939331065035,0.092,5,5,558,514288,0.0010849951777992099
16,0.0100498254239956,6.757065827170257,0.036,5,5,688,500681,0.0013741284370687125
17,0.004946424638155082,4.752916566972311,0.032,5,5,516,491883,0.0010490299522447411
18,0.002755042036870313,1.6945458227216097,0.008,5,5,661,413453,0.0015987306900663437
