client,auprc,ap_lift,positives,transactions,prevalence
0,0.0016241930139664204,1.5965870318905375,1839,1807743,0.0010172906215098053
1,0.0014066109333870803,1.2971867015147283,1950,1798304,0.0010843550367457338
2,0.0013451639109991556,1.182658433112249,2085,1833117,0.0011374069412917998
3,0.0013804800038117705,1.477949157765112,1672,1790052,0.0009340510778457833
4,0.0010984396995620462,1.0521415846796482,1866,1787350,0.0010440036926175622
