window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.04330046392963713,51.03198997552245,0.076,5,5,354,500430,0.0007073916431868593
2,0.008649023940805904,6.486350648854464,0.039999999999999994,5,5,527,507591,0.0010382374785998963
3,0.008631804756987094,6.487581821306368,0.02,5,5,505,491282,0.001027922863039965
4,0.0033825424822335167,3.9588843629702652,0.012,5,5,459,499675,0.0009185970881072697
5,0.005855406040959485,4.418108009510422,0.024,5,5,545,497384,0.0010957328743988548
6,0.003888962774391157,4.103732570867794,0.016,5,5,447,505985,0.0008834253979861063
7,0.013362823029532128,10.471264432526878,0.036,5,5,663,547205,0.0012116117360038742
8,0.015107877564267744,13.382208650317068,0.048,5,5,515,526706,0.0009777750775574988
9,0.06616663247495932,40.200687220817755,0.14400000000000002,5,5,549,495320,0.0011083743842364533
10,0.022581523869998184,24.28703715533622,0.064,5,5,433,505142,0.0008571847124174985
11,0.01099549026881531,9.98126289724066,0.012,5,5,596,515249,0.001156722283789003
12,0.05580424388758386,39.83085092127632,0.12400000000000003,5,5,541,498124,0.0010860749532244983
13,0.04289574818044354,50.683265979872644,0.10400000000000001,5,5,384,505970,0.0007589382769729431
14,0.06090414704814806,38.8775046986803,0.12800000000000003,5,5,639,500366,0.0012770651882821774
15,0.0220757133123614,21.200146645445635,0.048,5,5,496,514226,0.0009645564401644413
16,0.05093543191646407,40.73622356518563,0.096,5,5,620,500613,0.0012384816215320017
17,0.02677183994119762,23.79079735023091,0.07999999999999999,5,5,450,491817,0.0009149744722122253
18,0.07659301925297549,42.31624670317008,0.188,5,5,604,413396,0.0014610688056972008
