typ,positives,captured,capture_rate,mean_score
0,932,6,0.006437768240343348,0.39204186
1,1334,280,0.2098950524737631,0.4424882
2,345,2,0.005797101449275362,0.4090147
3,1870,5,0.00267379679144385,0.37358776
4,394,2,0.005076142131979695,0.38156894
5,656,2,0.003048780487804878,0.37420312
6,529,2,0.003780718336483932,0.3870504
7,338,0,0.0,0.35375404
8,382,1,0.002617801047120419,0.3354905
9,364,1,0.0027472527472527475,0.35699832
10,506,5,0.009881422924901186,0.36914372
11,54,3,0.05555555555555555,0.356951
12,945,5,0.005291005291005291,0.38212207
13,250,6,0.024,0.3736256
14,383,7,0.018276762402088774,0.37889713
15,354,0,0.0,0.37547237
16,237,5,0.02109704641350211,0.3856784
