client,auprc,ap_lift,positives,transactions,prevalence
0,0.0015557041226922424,1.4863002007610644,813,776730,0.0010466957630064502
1,0.0035038201552888954,2.8922712877564174,1073,885721,0.0012114424293880352
2,0.006673781219972558,6.690755431030639,714,715816,0.0009974630351934017
3,0.001730385593531916,1.7350340586867767,778,780090,0.000997320821956441
4,0.002239428108514424,2.1562125691719265,835,803972,0.0010385933838491887
