client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011320933893805198,1.0815878208284515,813,776730,0.0010466957630064502
1,0.002080297744235794,1.7172072677747177,1073,885721,0.0012114424293880352
2,0.0016172387862723862,1.6213520994878914,714,715816,0.0009974630351934017
3,0.0010507180198040733,1.0535406427621588,778,780090,0.000997320821956441
4,0.0012001821702240535,1.1555842631848776,835,803972,0.0010385933838491887
