client,auprc,ap_lift,positives,transactions,prevalence
0,0.0010954511132137954,1.046580249897357,813,776730,0.0010466957630064502
1,0.002059425725394676,1.6999782040282365,1073,885721,0.0012114424293880352
2,0.0015978946196556617,1.6019587325818447,714,715816,0.0009974630351934017
3,0.0010309629711372343,1.0337325246201094,778,780090,0.000997320821956441
4,0.0012157851622846322,1.170607459272216,835,803972,0.0010385933838491887
