window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0023514863680698236,4.042665365950684,0.004,5,5,399,754440,0.0005288690949578495
2,0.007692317449176665,4.2195127658200136,0.0,5,5,365,207356,0.001760257721020853
3,0.009876549993486453,5.1783584283845405,0.016,5,5,388,207411,0.0018706818828316725
4,0.0039149985194306515,4.49349434853565,0.012,5,5,431,482610,0.0008930606493856323
5,0.009102550654772532,8.704502671226066,0.016,5,5,533,482091,0.0011056003949461823
6,0.010183724541374768,9.974480975252865,0.008,5,5,498,482752,0.001031585576030757
7,0.014863665422859856,12.31035763725386,0.008,5,5,572,482806,0.001184740869003285
8,0.0053053198619435775,6.532015154112382,0.008,5,5,547,654500,0.0008357524828113064
9,0.01938867904036735,8.42324114471634,0.016,5,5,480,208363,0.002303671957113307
